score,app,review,translated_review,label
1,Gojek,pesan gocar sampe berjam nggak ada yang mau padahal banyak driver di sekitar apa mungkin karna argo kecil jadi pada ga mau ambil kecewa aja sih sama apps ini bukannya memudahkan tapi malah gajelas,"Ordered GoCar, waited for hours, but no one wanted to pick up even though many drivers were nearby. Maybe because the fare was low, so no one wanted to accept. Disappointed with this app, instead of making things easier, it’s unclear.",1
3,Gojek,bintangnya jadi 3 dulu ya gojek enak banget kalo urusan makan tapi kalo gocar sih tidak worth hari ini saya dicancel 6 kali sama mitranya,Giving 3 stars for now. Gojek is really good for food orders but for GoCar it’s not worth it. Today I got canceled 6 times by the partners.,1
1,Maxim,aplikasi sampah driver nya urakan tidak ada perlindungan untuk konsumen penipuan argo driver muter2 ga jelas padahal rute cepat ada sengaja supaya biaya mahal mau di report tapi manajemen ribet sangat tidak praktis kalo bisa bintang 0,"Trash app, drivers are careless, no protection for customers. Fraud, drivers circle around unnecessarily even though there is a faster route. They do it intentionally to increase the cost. Want to report but management is complicated and impractical. If possible, zero stars.",1
2,Gojek,saya menyarankan untuk melakukan verifikasi jika ingin memesan dua ojek karna tanpa verifikasi selalu ke pesan dua ojek sedangkan saya ingin memesan satu,"I suggest verifying if someone wants to order two motorcycles because without verification, it always orders two motorcycles while I want to order just one.",0
2,Gojek,bisa di filter lagi ga driver2nya pihak gojek entah mtr atau mobil kalo lagi hujan susah parah tarif naik 50,"Can Gojek filter drivers (motor or car)? When it rains, it’s really hard, fares increase by 50%.",1
5,Gojek,bagusminta tolong lebih banyak promo untuk gocar sama goride comfort supaya bisa menikmati perjalanan dengan hemat dan nyaman terima kasih,Good. Please give more promos for GoCar and GoRide Comfort so we can enjoy economical and comfortable trips. Thank you.,1
4,Gojek,kita tau semua itu gak ada yang sempurna sedikit pengalaman yang agak mengganggu hati salah satu oknum ojek yang mungkin harus nya nggak terjadi lagi bohong perihal tarif kalo offline lebih mahal ongkos nya mas ojek said,"We all know nothing is perfect, but there was a disturbing experience with one motorcycle driver who lied about offline fares being more expensive.",1
2,Gojek,ini tolong bener kacau selalu kacaunya apalagi gocar kalau emang lagi nganter penumpang driver nya itu ga usah ambil penumpang dulu coy plis lah lama kami nunggu tolong di perbaiki lagi,"Please fix this chaos, especially with GoCar. If the driver is already taking passengers, they shouldn’t accept another passenger first. Please fix this, we’ve been waiting too long.",1
1,Gojek,lama dapet driver estimasi 30 40 menit udah 2 jam ga sampe sampe kacau chat bantuan berbelit belit,Long wait for driver — estimated 30-40 minutes but after 2 hours still no driver. Support chat is complicated and confusing.,0
4,Gojek,lumayan tapi mohon untuk tujuan maps nya tolong lebih di perjelas lagi masak saya mau ke stasiun kepanjen malang malah tidak ada di maps gojek,"Not bad, but please clarify the map destinations better. How come I want to go to Kepanjen Malang station and it’s not on Gojek’s map?",0
1,Gojek,susah banget nyari driver sekarang sering di cancel apa lagi gocar sering banget cancel entah kenapa sekarang susah banget,"Very hard to find drivers now, often canceled, especially GoCar canceled frequently for unknown reasons.",1
5,Gojek,saya suka aplikasi gojekdengan aplikasi gojek saya bisa memesan apa saja yang saya mau terimakasih gojek sudah hadir di hidupku,"I like the Gojek app. With Gojek, I can order anything I want. Thank you, Gojek, for being part of my life.",1
3,Gojek,maaf masih kasih bintang 3 karena menurut saya masih kurang di masalah verifikasi wajah padahal sudah sesuai dengan petunjuk masih dibilang tidak sesuai mohon untuk di tanggapi dari pihak gojek,"Sorry, still giving 3 stars because I think verification by face is still lacking. Even though I followed the instructions, it still says not valid. Please respond, Gojek.",0
5,Maxim,info untuk management maxim untuk driver pakai aplikasasi yang mana yaa di playstore ada maxim driver dan taxsee driver mohon petunjuk,"Info for Maxim management: which driver app should we use? On Play Store, there’s Maxim Driver and Taxsee Driver. Please clarify.",0
4,Gojek,gojek punya menu gocar hemat tapi kenyataannya jarang bahkan gak pernah bisa digunakan karena nanti akan dirancel berulang kali oleh driver mending tidak usah dimasukkan ke option agar tidak membuang waktu pelanggan,Gojek has a “GoCar Hemat” (economical GoCar) menu but it rarely or never works because drivers cancel repeatedly. Better not include it as an option to save customers’ time.,0
1,Gojek,ada orang tak dikenal berbicara sangat tidak sopan dan melecehkan saya melalui chat di aplikasi gojek what the hell,An unknown person spoke very rudely and harassed me through chat on the Gojek app. What the hell?,0
5,Grab,saya adalah pelanggan grab baik motor maupun mobil lumayan cepat utk mendapatkan driver saran saja utk grabcar alangkah baiknya mobil diberi stiker grab supaya pelanggan tau kalo itu adalah grabcar jd bs lebih mempermudah dan mempercepat waktu,"I am a Grab customer for both motor and car, and it’s quite fast to get drivers. Just a suggestion, for GrabCar it would be good if cars had a Grab sticker so customers know it’s a GrabCar, making it easier and faster.",1
2,Gojek,gojek makin kesini isinya banyak driver males ujan gk gede amat offbid jarak gk jauh amat jg suka gk mau ambil alesan mode hemat lah lu pada butuh duit gak sih,"Gojek lately has many lazy drivers; when it rains, they don’t want to take orders. Fares aren’t that high, distance isn’t that far, but they refuse, citing “economy mode.” Do you need money or not?",1
1,Grab,setelah saya tahu ternyata grab memotong penghasilan driver sungguh keterlaluan driver grab bagaikan di jadikan sapi perah oleh aplikator,"After I found out, apparently Grab cuts drivers’ income too much. It’s outrageous, drivers feel like milking cows by the app operator.",1
3,Grab,tolong untuk admin driver nya di ajari kalo scene qris nya hilang dan cara mengatasinya terima kasih,Please teach the driver admin what to do if the QRIS scene disappears and how to fix it. Thank you.,0
1,Grab,aplikasi diperbaharui mengapa malah gembel sering bikin ngelag hp sudah restart hp tetep aje crack padahal aplikasi lain lancar,"The app was updated, but it often lags like crazy. I already restarted my phone but it still crashes, while other apps run smoothly.",0
1,Gojek,klw pagi selalu capek nungguin drivernya dapat yg dekat dicancel mulu giliran dapat jauh nya minta ampunsial,"In the morning, I’m always tired waiting for the driver. If I get a nearby one, they cancel all the time. When I get a far one, they ask for mercy.",1
1,Gojek,sedih saya melihat drivernya saya bayar 13rb tapi yang diterima ternyata cuma 8rb tolong perusahaannya lebih memperhatikan drivernya,"I feel sad seeing the drivers. I paid 13,000 IDR but they only received 8,000 IDR. Please the company should pay more attention to the drivers.",1
1,Gojek,klu gk niat ngasih promo gk usah sok masang promo buat user ujungnya gk dapet driver stelah berjam nunggu,"If you don’t intend to give promos, don’t pretend to put promos for users because in the end, no drivers show up after waiting for hours.",1
1,Gojek,tiap pesen go ride selalu lama dapetnya mau ujan ato engga selalu lama nunggu sampe setengah jam lebih juga ngga dapet dapet ngga rekomen buat yang lagi dikejar waktu perbaiki tuh yang suka matiin aplikasi,"Every time I order GoRide, it always takes a long time to get a driver, rain or no rain. Sometimes wait over half an hour and still no driver. Not recommended if you’re in a hurry. Fix those who always kill the app.",0
5,Maxim,pengemudi joe rumtily dengan motorcycle warna merah tua nopol de6151na selamat menikmati perjalanan anda rating 495,"The driver Joe Rumtily with a dark red motorcycle, plate number DE6151NA. Enjoy your trip, rating 4.95.",1
1,Gojek,berhenti lah mengkotakkotakan driver karena driver juga bagian dari rakyat indonesia hentikan semua program yang jelas merugikan mitra anda sebelum pemerintah turun tangan memaksa kalian gojek dahulu lebih memanusiakan mitra di bandingkan gojek sekarang,Stop dividing drivers because drivers are also part of the Indonesian people. Stop all programs that clearly harm your partners before the government forces you. Gojek used to treat partners more humanely compared to now.,1
1,Maxim,driver nya ngga taat aturan lalu lintas udah tau macet eh dia nyelonong hampir nabrak orang dikasih tau malah marah aneh,"The driver doesn’t obey traffic rules. Knowing there is traffic, he still rushes and almost hits someone. When told, he gets angry — weird.",1
1,Grab,tolong ya untuk grab tolong drivernya di wajibkan punya uang kembalian costumer jadi rugi kalo setiap hari nggak di kasih uang kembali dengan alasan nggak ada uang ribuan sesekali nggak masalah tapi kalo tiap hari ya mikir aja jadi males pake grab lagi,"Please Grab, require drivers to have change for customers. It’s a loss if every day they don’t have small change with the excuse of no thousand rupiah notes. Sometimes it’s okay, but if every day, it makes people reluctant to use Grab again.",0
1,Grab,sudah pesen ditanyain driver titik jemput sudah sesuai tiba2 dibatalkan gak ada informasi apa2 dari driver dan akhirnya terlanjur terlambat tidak bisa berangkat terima kasih grab,"Already ordered, the driver asked if the pickup point was correct, then suddenly canceled with no info from the driver and I ended up late, unable to go. Thank you, Grab.",0
1,Grab,gabisa di batalin grab datang terus orang nya beda beda otomatis lempar driver lain padahal driver pertama yang lambat tidak ada respon selama 1 jam lebih akhirnya pake apk lain,"Can’t cancel, Grab keeps sending different drivers automatically passing to others, even though the first driver was slow with no response for over an hour. Finally, I used another app.",0
1,Gojek,gocar suka pilih pilih perjalan penumpang harusnya semua penumpang wajib di ambil jang di pilih pilih rute tujuannya,"GoCar often chooses passengers selectively. All passengers should be accepted, don’t choose routes or destinations.",1
5,Maxim,menurut ku sih worth it bgttt cuman utk akses lokasi ny masih kurang memadai tidak semua lokasi dapat di akses utk yg lain ny sudah bagus dan tarif ny pun sgttt ramah di kntong dpt brsaing good job maxim semoga makin sukses,"In my opinion, it’s really worth it, but the location access is still inadequate, not all locations can be accessed. For others, it’s good and the fares are very wallet-friendly and competitive. Good job Maxim, hope you get more success.",0
1,Gojek,makin kesini makin sampah ni gojek saya udah nunggu lama buat driver nya waktu nya udah di lokasi penjemputan malah tiba di batalkan padahal saya ga ada ngebatalin driver nya gara anda saya jadii telat,"Gojek is getting worse. I waited a long time for a driver. When the driver was already at the pickup location, it suddenly got canceled. I didn’t cancel it. Because of you, I was late.",1
5,Gojek,saya selalu pakai apk gojek semuanya supir ramah tamah dan selalu harganya terjangkau alias murah dari yang lainnya selalu ada promo,I always use the Gojek app. All drivers are friendly and the prices are affordable compared to others. There are always promos.,1
